Key Id,Tournament Id,tournament Name,Match Id,Match Name,Team 1,Team 2,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Home Team FIFA Rank,Away Team FIFA Rank,Year,Home Team Squad Value (€M),Away Team Squad Value (€M),Home team win percentage,Away team win percentage,Home team wins in last 5 matches,Home team draws in last 5 matches,Home team losses in last 5 matches,Away team wins in last 5 matches,Away team draws in last 5 matches,Away team losses in last 5 matches,Home team points in last 5 matches,Away team points in last 5 matches,Home avg goals scored,Home avg goals conceded,Away avg goals scored,Away avg goals conceded,Home Elo,Away Elo,Head to Head Home Team Win,Head to Head Away Team Win,Head to Head Draw
324,WC-1982,1982 FIFA World Cup,M-1982-16,Poland v Cameroon,Poland,Cameroon,group stage,Group 1,1,0,0,0,1982-06-19,17:15,S-147,Estadio Riazor,A Coruña,Spain,T-55,Poland,POL,T-11,Cameroon,CMR,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,3.0,30.0,1982,12.0,2.5,0.4286,0.0,2,1,2,0,1,0,7,1,1.0,1.2,0.0,0.0,1077.85,999.09,0,0,0
325,WC-1982,1982 FIFA World Cup,M-1982-17,Belgium v El Salvador,Belgium,El Salvador,group stage,Group 3,1,0,0,0,1982-06-19,21:00,S-152,Nuevo Estadio,Elche,Spain,T-06,Belgium,BEL,T-26,El Salvador,SLV,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,10.0,45.0,1982,14.0,0.8,0.4,0.0,2,0,3,0,0,4,6,0,1.2,1.8,0.25,4.75,945.88,939.47,1,0,0
326,WC-1982,1982 FIFA World Cup,M-1982-18,Soviet Union v New Zealand,Soviet Union,New Zealand,group stage,Group 6,1,0,0,0,1982-06-19,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-70,Soviet Union,SUN,T-47,New Zealand,NZL,30,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,9.0,38.0,1982,12.0,1.0,0.4,0.0,2,1,2,0,0,1,7,0,1.4,0.8,2.0,5.0,1040.23,984.19,0,0,0
327,WC-1982,1982 FIFA World Cup,M-1982-19,West Germany v Chile,West Germany,Chile,group stage,Group 2,1,0,0,0,1982-06-20,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-13,Chile,CHL,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,2.0,16.0,1982,28.0,4.0,0.5714,0.0,0,3,2,0,2,3,3,2,1.0,1.4,0.4,1.0,1118.35,985.96,2,0,0
328,WC-1982,1982 FIFA World Cup,M-1982-20,England v Czechoslovakia,England,Czechoslovakia,group stage,Group 4,1,0,0,0,1982-06-20,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-20,Czechoslovakia,CSK,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,7.0,12.0,1982,22.0,8.0,0.6,0.0,3,0,2,0,1,4,9,1,1.4,1.0,0.8,2.2,1067.59,976.05,1,0,0
329,WC-1982,1982 FIFA World Cup,M-1982-21,Spain v Yugoslavia,Spain,Yugoslavia,group stage,Group 5,1,0,0,0,1982-06-20,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-84,Yugoslavia,YUG,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,6.0,11.0,1982,18.0,10.0,0.2,0.3333,1,2,2,0,2,3,5,2,0.8,1.0,0.6,1.4,995.21,998.73,0,0,0
330,WC-1982,1982 FIFA World Cup,M-1982-22,Algeria v Austria,Algeria,Austria,group stage,Group 2,1,0,0,0,1982-06-21,17:15,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-01,Algeria,DZA,T-05,Austria,AUT,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,32.0,13.0,1982,3.0,9.0,0.6667,0.4,1,0,0,2,0,3,3,6,2.0,1.0,1.0,1.8,1020.7,1042.47,0,0,0
331,WC-1982,1982 FIFA World Cup,M-1982-23,France v Kuwait,France,Kuwait,group stage,Group 4,1,0,0,0,1982-06-21,17:15,S-161,Estadio José Zorrilla,Valladolid,Spain,T-28,France,FRA,T-43,Kuwait,KWT,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,4.0,50.0,1982,20.0,1.0,0.4286,0.0,1,0,4,0,1,0,3,1,1.2,2.0,1.0,1.0,962.12,998.92,0,0,0
332,WC-1982,1982 FIFA World Cup,M-1982-24,Honduras v Northern Ireland,Honduras,Northern Ireland,group stage,Group 5,1,0,0,0,1982-06-21,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,Honduras,HND,T-50,Northern Ireland,NIR,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,40.0,19.0,1982,1.5,5.0,0.0,0.2,0,1,0,1,2,2,1,5,1.0,1.0,1.0,2.0,999.78,1001.96,0,0,0
333,WC-1982,1982 FIFA World Cup,M-1982-25,Poland v Peru,Poland,Peru,group stage,Group 1,1,0,0,0,1982-06-22,17:15,S-147,Estadio Riazor,A Coruña,Spain,T-55,Poland,POL,T-54,Peru,PER,51,5,1,4,-4,0,0,0-0,0,0,home team win,1,0,0,3.0,18.0,1982,12.0,4.5,0.4286,0.0,1,2,2,0,2,3,5,2,0.4,1.0,0.2,2.2,1074.51,984.31,1,0,0
334,WC-1982,1982 FIFA World Cup,M-1982-26,Belgium v Hungary,Belgium,Hungary,group stage,Group 3,1,0,0,0,1982-06-22,21:00,S-152,Nuevo Estadio,Elche,Spain,T-06,Belgium,BEL,T-34,Hungary,HUN,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,10.0,15.0,1982,14.0,7.0,0.4,0.3333,3,0,2,1,0,4,9,3,1.2,1.0,2.8,2.6,960.61,999.71,0,0,0
335,WC-1982,1982 FIFA World Cup,M-1982-27,Soviet Union v Scotland,Soviet Union,Scotland,group stage,Group 6,1,0,0,0,1982-06-22,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-70,Soviet Union,SUN,T-62,Scotland,SCO,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,9.0,14.0,1982,12.0,9.0,0.4,0.3333,3,0,2,2,1,2,9,7,2.0,0.8,2.2,2.4,1052.83,989.67,0,0,0
336,WC-1982,1982 FIFA World Cup,M-1982-28,Italy v Cameroon,Italy,Cameroon,group stage,Group 1,1,0,0,0,1982-06-23,17:15,S-162,Balaídos,Vigo,Spain,T-39,Italy,ITA,T-11,Cameroon,CMR,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1.0,30.0,1982,30.0,2.5,0.5714,0.0,1,2,2,0,2,0,5,2,0.8,1.0,0.0,0.0,1081.11,1002.44,0,0,0
337,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,Argentina,El Salvador,group stage,Group 3,1,0,0,0,1982-06-23,21:00,S-148,Estadio José Rico Pérez,Alicante,Spain,T-03,Argentina,ARG,T-26,El Salvador,SLV,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,8.0,45.0,1982,22.0,0.8,0.4,0.0,3,1,1,0,0,5,10,0,2.6,0.6,0.2,4.0,1062.03,924.75,0,0,0
338,WC-1982,1982 FIFA World Cup,M-1982-30,Brazil v New Zealand,Brazil,New Zealand,group stage,Group 6,1,0,0,0,1982-06-23,21:00,S-158,Estadio Benito Villamarín,Seville,Spain,T-09,Brazil,BRA,T-47,New Zealand,NZL,40,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,5.0,38.0,1982,28.0,1.0,0.8,0.0,4,1,0,0,0,2,13,0,2.2,0.8,1.0,4.0,1197.51,971.59,0,0,0
339,WC-1982,1982 FIFA World Cup,M-1982-31,Algeria v Chile,Algeria,Chile,group stage,Group 2,1,0,0,0,1982-06-24,17:15,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-01,Algeria,DZA,T-13,Chile,CHL,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,32.0,16.0,1982,3.0,4.0,0.6667,0.0,1,0,1,0,2,3,3,2,1.0,1.5,0.4,1.4,1006.64,976.41,0,0,0
340,WC-1982,1982 FIFA World Cup,M-1982-32,France v Czechoslovakia,France,Czechoslovakia,group stage,Group 4,1,0,0,0,1982-06-24,17:15,S-161,Estadio José Zorrilla,Valladolid,Spain,T-28,France,FRA,T-20,Czechoslovakia,CSK,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,4.0,12.0,1982,20.0,8.0,0.4286,0.0,2,0,3,0,1,4,6,1,2.0,1.8,0.6,2.0,978.7,964.91,0,0,0
341,WC-1982,1982 FIFA World Cup,M-1982-33,Honduras v Yugoslavia,Honduras,Yugoslavia,group stage,Group 5,1,0,0,0,1982-06-24,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,Honduras,HND,T-84,Yugoslavia,YUG,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,40.0,11.0,1982,1.5,10.0,0.0,0.3333,0,2,0,0,1,4,2,1,1.0,1.0,0.6,1.6,999.88,983.58,0,0,0
342,WC-1982,1982 FIFA World Cup,M-1982-34,West Germany v Austria,West Germany,Austria,group stage,Group 2,1,0,0,0,1982-06-25,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-05,Austria,AUT,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2.0,13.0,1982,28.0,9.0,0.5714,0.4,1,2,2,3,0,2,5,9,1.8,1.6,1.4,1.6,1127.89,1056.53,2,1,0
343,WC-1982,1982 FIFA World Cup,M-1982-35,England v Kuwait,England,Kuwait,group stage,Group 4,1,0,0,0,1982-06-25,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-43,Kuwait,KWT,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,7.0,50.0,1982,22.0,1.0,0.6,0.0,3,0,2,0,1,1,9,1,1.6,1.0,1.0,2.5,1078.72,982.34,0,0,0
344,WC-1982,1982 FIFA World Cup,M-1982-36,Spain v Northern Ireland,Spain,Northern Ireland,group stage,Group 5,1,0,0,0,1982-06-25,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-50,Northern Ireland,NIR,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,6.0,19.0,1982,18.0,5.0,0.2,0.2,2,2,1,1,3,1,8,6,1.0,0.8,1.0,1.6,1010.36,1001.87,0,0,0
345,WC-1982,1982 FIFA World Cup,M-1982-37,Austria v France,Austria,France,second group stage,Group 4,1,0,0,0,1982-06-28,17:15,S-155,Vicente Calderón,Madrid,Spain,T-05,Austria,AUT,T-28,France,FRA,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,13.0,4.0,1982,9.0,20.0,0.4,0.4286,3,0,2,2,1,2,9,7,1.2,0.8,2.0,1.6,1044.57,978.11,1,0,0
346,WC-1982,1982 FIFA World Cup,M-1982-38,Poland v Belgium,Poland,Belgium,second group stage,Group 1,1,0,0,0,1982-06-28,21:00,S-149,Camp Nou,Barcelona,Spain,T-55,Poland,POL,T-06,Belgium,BEL,30,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,3.0,10.0,1982,12.0,14.0,0.4286,0.4,2,2,1,2,1,2,8,7,1.4,0.8,0.8,1.2,1085.7,962.29,0,0,0
347,WC-1982,1982 FIFA World Cup,M-1982-39,Italy v Argentina,Italy,Argentina,second group stage,Group 3,1,0,0,0,1982-06-29,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-39,Italy,ITA,T-03,Argentina,ARG,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1.0,8.0,1982,30.0,22.0,0.5714,0.4,0,3,2,4,0,1,3,12,0.8,1.2,3.0,0.6,1077.77,1071.4,1,0,1
348,WC-1982,1982 FIFA World Cup,M-1982-40,West Germany v England,West Germany,England,second group stage,Group 2,1,0,0,0,1982-06-29,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-83,West Germany,DEU,T-27,England,ENG,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2.0,7.0,1982,28.0,22.0,0.5714,0.6,2,1,2,4,0,1,7,12,2.0,1.6,1.8,0.8,1139.85,1089.67,1,1,0
349,WC-1982,1982 FIFA World Cup,M-1982-41,Austria v Northern Ireland,Austria,Northern Ireland,second group stage,Group 4,1,0,0,0,1982-07-01,17:15,S-155,Vicente Calderón,Madrid,Spain,T-05,Austria,AUT,T-50,Northern Ireland,NIR,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,13.0,19.0,1982,9.0,5.0,0.4,0.2,3,0,2,2,2,1,9,8,1.2,0.8,0.8,1.2,1026.73,1017.23,0,0,0
350,WC-1982,1982 FIFA World Cup,M-1982-42,Belgium v Soviet Union,Belgium,Soviet Union,second group stage,Group 1,1,0,0,0,1982-07-01,21:00,S-149,Camp Nou,Barcelona,Spain,T-06,Belgium,BEL,T-70,Soviet Union,SUN,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,10.0,9.0,1982,14.0,12.0,0.4,0.4,2,1,2,2,1,2,7,7,0.6,1.0,1.6,1.0,952.4,1050.14,0,1,0
351,WC-1982,1982 FIFA World Cup,M-1982-43,Argentina v Brazil,Argentina,Brazil,second group stage,Group 3,1,0,0,0,1982-07-02,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-03,Argentina,ARG,T-09,Brazil,BRA,13,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,8.0,5.0,1982,22.0,28.0,0.4,0.8,3,0,2,5,0,0,9,15,2.0,1.0,3.0,0.8,1056.67,1203.93,0,1,1
352,WC-1982,1982 FIFA World Cup,M-1982-44,West Germany v Spain,West Germany,Spain,second group stage,Group 2,1,0,0,0,1982-07-02,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-83,West Germany,DEU,T-71,Spain,ESP,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2.0,6.0,1982,28.0,18.0,0.5714,0.2,2,1,2,2,2,1,7,8,1.6,1.2,0.8,0.6,1137.7,994.99,1,0,0
353,WC-1982,1982 FIFA World Cup,M-1982-45,France v Northern Ireland,France,Northern Ireland,second group stage,Group 4,1,0,0,0,1982-07-04,17:15,S-155,Vicente Calderón,Madrid,Spain,T-28,France,FRA,T-50,Northern Ireland,NIR,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,4.0,19.0,1982,20.0,5.0,0.4286,0.2,3,1,1,1,3,1,10,6,2.0,1.2,0.8,1.4,995.94,1017.64,1,0,0
354,WC-1982,1982 FIFA World Cup,M-1982-46,Soviet Union v Poland,Soviet Union,Poland,second group stage,Group 1,1,0,0,0,1982-07-04,21:00,S-149,Camp Nou,Barcelona,Spain,T-70,Soviet Union,SUN,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,9.0,3.0,1982,12.0,12.0,0.4,0.4286,2,1,2,2,2,1,7,8,1.4,1.0,1.8,0.8,1061.02,1095.58,0,0,0
355,WC-1982,1982 FIFA World Cup,M-1982-47,Italy v Brazil,Italy,Brazil,second group stage,Group 3,1,0,0,0,1982-07-05,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-39,Italy,ITA,T-09,Brazil,BRA,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1.0,5.0,1982,30.0,28.0,0.5714,0.8,1,3,1,5,0,0,6,15,1.0,1.0,3.0,0.8,1092.5,1212.93,1,2,0
356,WC-1982,1982 FIFA World Cup,M-1982-48,Spain v England,Spain,England,second group stage,Group 2,1,0,0,0,1982-07-05,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-71,Spain,ESP,T-27,England,ENG,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,6.0,7.0,1982,18.0,22.0,0.2,0.6,2,1,2,3,1,1,7,10,1.0,1.0,1.6,0.8,985.83,1091.82,1,0,0
357,WC-1982,1982 FIFA World Cup,M-1982-49,Poland v Italy,Poland,Italy,semi-finals,not applicable,0,1,0,0,1982-07-08,17:15,S-149,Camp Nou,Barcelona,Spain,T-55,Poland,POL,T-39,Italy,ITA,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,3.0,1.0,1982,12.0,30.0,0.4286,0.5714,2,3,0,2,3,0,9,9,1.6,0.2,1.4,1.0,1094.1,1112.5,1,0,1
358,WC-1982,1982 FIFA World Cup,M-1982-50,West Germany v France,West Germany,France,semi-finals,not applicable,0,1,0,0,1982-07-08,21:00,S-159,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-83,West Germany,DEU,T-28,France,FRA,33,3,3,0,0,1,1,54,5,4,home team win,1,0,0,2.0,4.0,1982,28.0,20.0,0.5714,0.4286,3,1,1,3,1,1,10,10,1.6,0.8,2.2,1.2,1146.87,1011.88,0,1,0
359,WC-1982,1982 FIFA World Cup,M-1982-51,Poland v France,Poland,France,third-place match,not applicable,0,1,0,0,1982-07-10,20:00,S-148,Estadio José Rico Pérez,Alicante,Spain,T-55,Poland,POL,T-28,France,FRA,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,3.0,4.0,1982,12.0,20.0,0.4286,0.4286,2,2,1,3,1,1,8,10,1.6,0.6,2.6,1.2,1079.89,1002.43,0,0,0
360,WC-1982,1982 FIFA World Cup,M-1982-52,Italy v West Germany,Italy,West Germany,final,not applicable,0,1,0,0,1982-07-11,20:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-39,Italy,ITA,T-83,West Germany,DEU,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1.0,2.0,1982,30.0,28.0,0.5714,0.5714,3,2,0,4,1,0,11,13,1.8,1.0,2.0,1.0,1126.7,1156.31,1,0,2
361,WC-1986,1986 FIFA World Cup,M-1986-01,Bulgaria v Italy,Bulgaria,Italy,group stage,Group A,1,0,0,0,1986-05-31,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-10,Bulgaria,BGR,T-39,Italy,ITA,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,18.0,11.0,1986,7.0,28.0,0.0,0.25,0,3,2,4,1,0,3,13,1.0,2.2,2.2,1.0,919.83,1142.98,0,0,0
362,WC-1986,1986 FIFA World Cup,M-1986-02,Spain v Brazil,Spain,Brazil,group stage,Group D,1,0,0,0,1986-06-01,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-71,Spain,ESP,T-09,Brazil,BRA,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,6.0,5.0,1986,22.0,30.0,0.6,0.8,1,2,2,4,0,1,5,12,0.8,1.0,3.0,1.2,990.27,1192.93,1,2,1
363,WC-1986,1986 FIFA World Cup,M-1986-03,Canada v France,Canada,France,group stage,Group C,1,0,0,0,1986-06-01,16:00,S-098,Estadio Nou Camp,León,Mexico,T-12,Canada,CAN,T-28,France,FRA,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,45.0,3.0,1986,2.0,28.0,0.0,0.7143,0,0,0,2,1,2,0,7,0.0,0.0,2.2,1.6,1000.0,990.72,0,0,0
364,WC-1986,1986 FIFA World Cup,M-1986-04,Argentina v South Korea,Argentina,South Korea,group stage,Group A,1,0,0,0,1986-06-02,12:00,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-03,Argentina,ARG,T-69,South Korea,KOR,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1.0,28.0,1986,35.0,4.0,0.8571,0.0,2,0,3,0,0,2,6,0,1.6,1.4,0.0,8.0,1047.67,971.33,0,0,0
365,WC-1986,1986 FIFA World Cup,M-1986-05,Soviet Union v Hungary,Soviet Union,Hungary,group stage,Group C,1,0,0,0,1986-06-02,12:00,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,T-70,Soviet Union,SUN,T-34,Hungary,HUN,60,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,9.0,19.0,1986,16.0,7.0,0.5,0.3333,2,2,1,1,1,3,8,4,1.4,0.8,2.8,2.4,1062.51,998.03,1,0,0
366,WC-1986,1986 FIFA World Cup,M-1986-06,Morocco v Poland,Morocco,Poland,group stage,Group F,1,0,0,0,1986-06-02,16:00,S-102,Estadio Universitario,Monterrey,Mexico,T-45,Morocco,MAR,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,22.0,14.0,1986,4.0,8.0,0.25,0.25,0,1,2,3,1,1,1,10,0.6667,2.0,2.2,1.0,971.58,1091.6,0,0,0
367,WC-1986,1986 FIFA World Cup,M-1986-07,Belgium v Mexico,Belgium,Mexico,group stage,Group B,1,0,0,0,1986-06-03,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-06,Belgium,BEL,T-44,Mexico,MEX,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,4.0,8.0,1986,20.0,10.0,0.4286,0.6,2,1,2,1,0,4,7,3,0.6,1.0,0.8,3.2,941.51,896.77,0,1,0
368,WC-1986,1986 FIFA World Cup,M-1986-08,Algeria v Northern Ireland,Algeria,Northern Ireland,group stage,Group D,1,0,0,0,1986-06-03,12:00,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-01,Algeria,DZA,T-50,Northern Ireland,NIR,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,24.0,25.0,1986,3.5,5.0,0.0,0.0,2,0,1,1,3,1,6,6,1.6667,1.6667,1.0,1.4,1020.34,1001.71,0,0,0
369,WC-1986,1986 FIFA World Cup,M-1986-09,Portugal v England,Portugal,England,group stage,Group F,1,0,0,0,1986-06-03,16:00,S-101,Estadio Tecnológico,Monterrey,Mexico,T-56,Portugal,PRT,T-27,England,ENG,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,16.0,7.0,1986,12.0,26.0,0.3333,0.4,4,0,1,3,2,0,12,11,2.8,1.4,1.2,0.2,1061.88,1087.38,0,1,0
370,WC-1986,1986 FIFA World Cup,M-1986-10,Paraguay v Iraq,Paraguay,Iraq,group stage,Group B,1,0,0,0,1986-06-04,12:00,S-106,La Bombonera,Toluca,Mexico,T-53,Paraguay,PRY,T-37,Iraq,IRQ,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,20.0,40.0,1986,5.0,1.5,0.25,0.0,1,2,2,0,0,0,5,0,2.2,3.2,0.0,0.0,991.1,1000.0,0,0,0
371,WC-1986,1986 FIFA World Cup,M-1986-11,Uruguay v West Germany,Uruguay,West Germany,group stage,Group E,1,0,0,0,1986-06-04,12:00,S-105,Estadio La Corregidora,Querétaro,Mexico,T-81,Uruguay,URY,T-83,West Germany,DEU,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,12.0,2.0,1986,12.0,32.0,0.0,0.5714,0,1,4,3,1,1,1,10,0.4,2.0,1.4,1.4,1005.85,1140.04,0,2,0
372,WC-1986,1986 FIFA World Cup,M-1986-12,Scotland v Denmark,Scotland,Denmark,group stage,Group E,1,0,0,0,1986-06-04,16:00,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,T-62,Scotland,SCO,T-21,Denmark,DNK,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,17.0,10.0,1986,10.0,18.0,0.0,0.75,2,2,1,0,0,0,8,0,2.4,2.2,0.0,0.0,992.37,1000.0,0,0,0
373,WC-1986,1986 FIFA World Cup,M-1986-13,Italy v Argentina,Italy,Argentina,group stage,Group A,1,0,0,0,1986-06-05,12:00,S-104,Estadio Cuauhtémoc,Puebla,Mexico,T-39,Italy,ITA,T-03,Argentina,ARG,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,11.0,1.0,1986,28.0,35.0,0.25,0.8571,4,1,0,3,0,2,13,9,2.2,1.0,2.2,1.4,1134.48,1059.43,2,0,1
374,WC-1986,1986 FIFA World Cup,M-1986-14,France v Soviet Union,France,Soviet Union,group stage,Group C,1,0,0,0,1986-06-05,12:00,S-098,Estadio Nou Camp,León,Mexico,T-28,France,FRA,T-70,Soviet Union,SUN,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,3.0,9.0,1986,28.0,16.0,0.7143,0.5,3,0,2,3,2,0,9,11,2.2,1.4,2.4,0.4,1006.12,1074.76,0,0,0
375,WC-1986,1986 FIFA World Cup,M-1986-15,South Korea v Bulgaria,South Korea,Bulgaria,group stage,Group A,1,0,0,0,1986-06-05,16:00,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-69,South Korea,KOR,T-10,Bulgaria,BGR,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,28.0,18.0,1986,4.0,7.0,0.0,0.0,0,0,3,0,4,1,0,4,0.3333,6.3333,0.8,1.4,959.57,928.32,0,0,0
376,WC-1986,1986 FIFA World Cup,M-1986-16,Hungary v Canada,Hungary,Canada,group stage,Group C,1,0,0,0,1986-06-06,12:00,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,T-34,Hungary,HUN,T-12,Canada,CAN,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,19.0,45.0,1986,7.0,2.0,0.3333,0.0,1,1,3,0,0,1,4,0,2.6,3.0,0.0,1.0,985.78,984.6,0,0,0
377,WC-1986,1986 FIFA World Cup,M-1986-17,Brazil v Algeria,Brazil,Algeria,group stage,Group D,1,0,0,0,1986-06-06,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-01,Algeria,DZA,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,5.0,24.0,1986,30.0,3.5,0.8,0.0,4,0,1,2,1,1,12,7,2.8,1.0,1.5,1.5,1200.05,1019.54,0,0,0
378,WC-1986,1986 FIFA World Cup,M-1986-18,England v Morocco,England,Morocco,group stage,Group F,1,0,0,0,1986-06-06,16:00,S-101,Estadio Tecnológico,Monterrey,Mexico,T-27,England,ENG,T-45,Morocco,MAR,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,7.0,22.0,1986,26.0,4.0,0.4,0.25,2,2,1,0,2,2,8,2,0.6,0.2,0.5,1.5,1071.28,976.57,0,0,0
379,WC-1986,1986 FIFA World Cup,M-1986-19,Mexico v Paraguay,Mexico,Paraguay,group stage,Group B,1,0,0,0,1986-06-07,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-44,Mexico,MEX,T-53,Paraguay,PRY,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,8.0,20.0,1986,10.0,5.0,0.6,0.25,1,0,4,2,1,2,3,7,1.0,3.4,2.0,2.8,913.69,1006.48,0,0,0
380,WC-1986,1986 FIFA World Cup,M-1986-20,Northern Ireland v Spain,Northern Ireland,Spain,group stage,Group D,1,0,0,0,1986-06-07,12:00,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-50,Northern Ireland,NIR,T-71,Spain,ESP,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,25.0,6.0,1986,5.0,22.0,0.0,0.6,1,3,1,1,1,3,6,4,1.2,1.6,0.6,1.0,1002.51,983.15,1,0,0
381,WC-1986,1986 FIFA World Cup,M-1986-21,Poland v Portugal,Poland,Portugal,group stage,Group F,1,0,0,0,1986-06-07,16:00,S-102,Estadio Universitario,Monterrey,Mexico,T-55,Poland,POL,T-56,Portugal,PRT,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,14.0,16.0,1986,8.0,12.0,0.25,0.3333,2,2,1,4,0,1,8,12,1.2,0.8,2.4,1.4,1086.62,1077.98,0,0,0
